date,store,item,forecasted_sales
2018-02-21,9,29,45.406647
2018-02-22,9,29,48.573444
2018-02-23,9,29,51.789005
2018-02-24,9,29,54.73895
2018-02-25,9,29,57.964993
2018-02-26,9,29,39.358456
2018-02-27,9,29,44.49842
2018-02-28,9,29,44.859512
2018-03-01,9,29,56.706203
2018-03-02,9,29,59.818047
2018-03-03,9,29,62.522457
2018-03-04,9,29,64.28259
2018-03-05,9,29,44.813885
2018-03-06,9,29,49.489048
2018-03-07,9,29,49.36563
2018-03-08,9,29,52.20861
2018-03-09,9,29,55.306026
2018-03-10,9,29,58.366142
2018-03-11,9,29,61.026493
2018-03-12,9,29,41.66703
2018-03-13,9,29,47.101368
2018-03-14,9,29,47.60449
2018-03-15,9,29,50.11079
2018-03-16,9,29,53.270687
2018-03-17,9,29,56.154293
2018-03-18,9,29,59.219246
2018-03-19,9,29,40.555107
2018-03-20,9,29,45.863487
2018-03-21,9,29,46.22195
2018-03-22,9,29,49.364395
2018-03-23,9,29,52.41099
2018-03-24,9,29,55.236103
2018-03-25,9,29,58.155933
2018-03-26,9,29,39.605568
2018-03-27,9,29,44.853004
2018-03-28,9,29,45.224304
2018-03-29,9,29,48.188267
2018-03-30,9,29,51.42427
2018-03-31,9,29,54.07595
2018-01-01,9,30,26.626564
2018-01-02,9,30,41.621918
2018-01-03,9,30,41.91928
2018-01-04,9,30,45.982944
2018-01-05,9,30,48.815937
2018-01-06,9,30,52.193775
2018-01-07,9,30,54.599564
2018-01-08,9,30,36.704662
2018-01-09,9,30,42.045307
2018-01-10,9,30,42.532516
2018-01-11,9,30,45.898994
2018-01-12,9,30,49.1344
2018-01-13,9,30,52.458603
2018-01-14,9,30,55.2265
2018-01-15,9,30,37.384888
2018-01-16,9,30,43.10249
2018-01-17,9,30,43.01943
2018-01-18,9,30,46.8505
2018-01-19,9,30,49.99191
2018-01-20,9,30,53.05757
2018-01-21,9,30,56.367584
2018-01-22,9,30,37.73463
2018-01-23,9,30,43.03184
2018-01-24,9,30,43.132473
2018-01-25,9,30,46.461864
2018-01-26,9,30,50.085617
2018-01-27,9,30,53.23309
2018-01-28,9,30,56.274467
2018-01-29,9,30,38.64014
2018-01-30,9,30,43.771374
2018-01-31,9,30,44.50692
2018-02-01,9,30,52.45311
2018-02-02,9,30,55.673794
2018-02-03,9,30,58.56409
2018-02-04,9,30,61.055622
2018-02-05,9,30,42.4583
2018-02-06,9,30,46.945457
2018-02-07,9,30,47.159435
2018-02-08,9,30,50.13602
2018-02-09,9,30,53.37116
2018-02-10,9,30,56.49106
2018-02-11,9,30,59.482327
2018-02-12,9,30,40.424812
2018-02-13,9,30,45.670547
2018-02-14,9,30,46.157352
2018-02-15,9,30,48.999264
2018-02-16,9,30,52.289173
2018-02-17,9,30,55.300995
2018-02-18,9,30,58.44945
2018-02-19,9,30,39.807377
2018-02-20,9,30,45.012592
2018-02-21,9,30,45.406647
2018-02-22,9,30,48.573444
2018-02-23,9,30,51.789005
2018-02-24,9,30,54.73895
2018-02-25,9,30,57.964993
2018-02-26,9,30,39.358456
2018-02-27,9,30,44.49842
2018-02-28,9,30,44.859512
2018-03-01,9,30,56.706203
2018-03-02,9,30,59.818047
2018-03-03,9,30,62.522457
2018-03-04,9,30,64.28259
2018-03-05,9,30,44.813885
2018-03-06,9,30,49.489048
2018-03-07,9,30,49.36563
2018-03-08,9,30,52.20861
2018-03-09,9,30,55.306026
2018-03-10,9,30,58.366142
2018-03-11,9,30,61.026493
2018-03-12,9,30,41.66703
2018-03-13,9,30,47.101368
2018-03-14,9,30,47.60449
2018-03-15,9,30,50.11079
2018-03-16,9,30,53.270687
2018-03-17,9,30,56.154293
2018-03-18,9,30,59.219246
2018-03-19,9,30,40.555107
2018-03-20,9,30,45.863487
2018-03-21,9,30,46.22195
2018-03-22,9,30,49.364395
2018-03-23,9,30,52.41099
2018-03-24,9,30,55.236103
2018-03-25,9,30,58.155933
2018-03-26,9,30,39.605568
2018-03-27,9,30,44.853004
2018-03-28,9,30,45.224304
2018-03-29,9,30,48.188267
2018-03-30,9,30,51.42427
2018-03-31,9,30,54.07595
2018-01-01,9,31,40.203655
2018-01-02,9,31,42.308083
2018-01-03,9,31,42.511974
2018-01-04,9,31,44.518814
2018-01-05,9,31,49.419907
2018-01-06,9,31,53.019096
2018-01-07,9,31,56.234066
2018-01-08,9,31,37.289227
2018-01-09,9,31,43.448257
2018-01-10,9,31,43.228687
2018-01-11,9,31,46.324738
2018-01-12,9,31,50.30701
2018-01-13,9,31,53.776592
2018-01-14,9,31,55.939327
2018-01-15,9,31,38.548264
2018-01-16,9,31,44.067776
2018-01-17,9,31,43.63069
2018-01-18,9,31,47.461903
2018-01-19,9,31,49.987263
2018-01-20,9,31,53.62312
2018-01-21,9,31,56.99949
2018-01-22,9,31,38.48773
2018-01-23,9,31,44.072807
2018-01-24,9,31,43.952866
2018-01-25,9,31,47.75678
2018-01-26,9,31,50.628616
2018-01-27,9,31,54.147804
2018-01-28,9,31,57.62269
2018-01-29,9,31,38.75532
2018-01-30,9,31,44.271446
2018-01-31,9,31,44.50692
2018-02-01,9,31,52.45311
2018-02-02,9,31,55.673794
2018-02-03,9,31,58.56409
2018-02-04,9,31,61.055622
2018-02-05,9,31,42.4583
2018-02-06,9,31,46.945457
2018-02-07,9,31,47.159435
2018-02-08,9,31,50.13602
2018-02-09,9,31,53.37116
2018-02-10,9,31,56.49106
2018-02-11,9,31,59.482327
2018-02-12,9,31,40.424812
2018-02-13,9,31,45.670547
2018-02-14,9,31,46.157352
2018-02-15,9,31,48.999264
2018-02-16,9,31,52.289173
2018-02-17,9,31,55.300995
2018-02-18,9,31,58.44945
2018-02-19,9,31,39.807377
2018-02-20,9,31,45.012592
2018-02-21,9,31,45.406647
2018-02-22,9,31,48.573444
2018-02-23,9,31,51.789005
2018-02-24,9,31,54.73895
2018-02-25,9,31,57.964993
2018-02-26,9,31,39.358456
2018-02-27,9,31,44.49842
2018-02-28,9,31,44.859512
2018-03-01,9,31,56.706203
2018-03-02,9,31,59.818047
2018-03-03,9,31,62.522457
2018-03-04,9,31,64.28259
2018-03-05,9,31,44.813885
2018-03-06,9,31,49.489048
2018-03-07,9,31,49.36563
2018-03-08,9,31,52.20861
2018-03-09,9,31,55.306026
2018-03-10,9,31,58.366142
2018-03-11,9,31,61.026493
2018-03-12,9,31,41.66703
2018-03-13,9,31,47.101368
2018-03-14,9,31,47.60449
2018-03-15,9,31,50.11079
2018-03-16,9,31,53.270687
2018-03-17,9,31,56.154293
2018-03-18,9,31,59.219246
2018-03-19,9,31,40.555107
2018-03-20,9,31,45.863487
2018-03-21,9,31,46.22195
2018-03-22,9,31,49.364395
2018-03-23,9,31,52.41099
2018-03-24,9,31,55.236103
2018-03-25,9,31,58.155933
2018-03-26,9,31,39.605568
2018-03-27,9,31,44.853004
2018-03-28,9,31,45.224304
2018-03-29,9,31,48.188267
2018-03-30,9,31,51.42427
2018-03-31,9,31,54.07595
2018-01-01,9,32,29.590042
2018-01-02,9,32,42.229805
2018-01-03,9,32,41.733673
2018-01-04,9,32,45.394966
2018-01-05,9,32,48.265797
2018-01-06,9,32,52.367916
2018-01-07,9,32,56.496826
2018-01-08,9,32,36.930954
2018-01-09,9,32,42.589977
2018-01-10,9,32,41.705208
2018-01-11,9,32,46.476368
2018-01-12,9,32,48.760105
2018-01-13,9,32,52.846264
2018-01-14,9,32,55.289436
2018-01-15,9,32,37.654625
2018-01-16,9,32,43.466038
2018-01-17,9,32,42.93115
2018-01-18,9,32,46.900055
2018-01-19,9,32,49.70429
2018-01-20,9,32,52.868736
2018-01-21,9,32,56.498817
2018-01-22,9,32,37.74468
2018-01-23,9,32,43.18413
2018-01-24,9,32,43.839565
2018-01-25,9,32,46.982037
2018-01-26,9,32,50.56571
2018-01-27,9,32,53.534256
2018-01-28,9,32,56.702675
2018-01-29,9,32,38.660557
2018-01-30,9,32,43.824825
2018-01-31,9,32,44.50692
2018-02-01,9,32,52.45311
2018-02-02,9,32,55.673794
2018-02-03,9,32,58.56409
2018-02-04,9,32,61.055622
2018-02-05,9,32,42.4583
2018-02-06,9,32,46.945457
2018-02-07,9,32,47.159435
2018-02-08,9,32,50.13602
2018-02-09,9,32,53.37116
2018-02-10,9,32,56.49106
2018-02-11,9,32,59.482327
2018-02-12,9,32,40.424812
2018-02-13,9,32,45.670547
2018-02-14,9,32,46.157352
2018-02-15,9,32,48.999264
2018-02-16,9,32,52.289173
2018-02-17,9,32,55.300995
2018-02-18,9,32,58.44945
2018-02-19,9,32,39.807377
2018-02-20,9,32,45.012592
2018-02-21,9,32,45.406647
2018-02-22,9,32,48.573444
2018-02-23,9,32,51.789005
2018-02-24,9,32,54.73895
2018-02-25,9,32,57.964993
2018-02-26,9,32,39.358456
2018-02-27,9,32,44.49842
2018-02-28,9,32,44.859512
2018-03-01,9,32,56.706203
2018-03-02,9,32,59.818047
2018-03-03,9,32,62.522457
2018-03-04,9,32,64.28259
2018-03-05,9,32,44.813885
2018-03-06,9,32,49.489048
2018-03-07,9,32,49.36563
2018-03-08,9,32,52.20861
2018-03-09,9,32,55.306026
2018-03-10,9,32,58.366142
2018-03-11,9,32,61.026493
2018-03-12,9,32,41.66703
2018-03-13,9,32,47.101368
2018-03-14,9,32,47.60449
2018-03-15,9,32,50.11079
2018-03-16,9,32,53.270687
2018-03-17,9,32,56.154293
2018-03-18,9,32,59.219246
2018-03-19,9,32,40.555107
2018-03-20,9,32,45.863487
2018-03-21,9,32,46.22195
2018-03-22,9,32,49.364395
2018-03-23,9,32,52.41099
2018-03-24,9,32,55.236103
2018-03-25,9,32,58.155933
2018-03-26,9,32,39.605568
2018-03-27,9,32,44.853004
2018-03-28,9,32,45.224304
2018-03-29,9,32,48.188267
2018-03-30,9,32,51.42427
2018-03-31,9,32,54.07595
2018-01-01,9,33,45.421783
2018-01-02,9,33,42.30579
2018-01-03,9,33,42.461426
2018-01-04,9,33,45.89385
2018-01-05,9,33,49.411022
2018-01-06,9,33,53.151295
2018-01-07,9,33,57.06345
2018-01-08,9,33,38.38662
2018-01-09,9,33,44.162422
2018-01-10,9,33,43.86301
2018-01-11,9,33,47.23422
2018-01-12,9,33,50.17273
2018-01-13,9,33,53.87805
2018-01-14,9,33,56.004063
2018-01-15,9,33,38.25242
2018-01-16,9,33,43.936214
2018-01-17,9,33,44.085876
2018-01-18,9,33,47.581608
2018-01-19,9,33,50.489845
2018-01-20,9,33,53.860294
2018-01-21,9,33,57.1779
2018-01-22,9,33,39.191433
2018-01-23,9,33,44.551575
2018-01-24,9,33,44.38734
2018-01-25,9,33,47.819633
2018-01-26,9,33,50.961628
2018-01-27,9,33,54.38562
2018-01-28,9,33,57.64204
2018-01-29,9,33,38.750946
2018-01-30,9,33,44.271446
2018-01-31,9,33,44.50692
2018-02-01,9,33,52.45311
2018-02-02,9,33,55.673794
2018-02-03,9,33,58.56409
2018-02-04,9,33,61.055622
2018-02-05,9,33,42.4583
2018-02-06,9,33,46.945457
2018-02-07,9,33,47.159435
2018-02-08,9,33,50.13602
2018-02-09,9,33,53.37116
2018-02-10,9,33,56.49106
2018-02-11,9,33,59.482327
2018-02-12,9,33,40.424812
2018-02-13,9,33,45.670547
2018-02-14,9,33,46.157352
2018-02-15,9,33,48.999264
2018-02-16,9,33,52.289173
2018-02-17,9,33,55.300995
2018-02-18,9,33,58.44945
2018-02-19,9,33,39.807377
2018-02-20,9,33,45.012592
2018-02-21,9,33,45.406647
2018-02-22,9,33,48.573444
2018-02-23,9,33,51.789005
2018-02-24,9,33,54.73895
2018-02-25,9,33,57.964993
2018-02-26,9,33,39.358456
2018-02-27,9,33,44.49842
2018-02-28,9,33,44.859512
2018-03-01,9,33,56.706203
2018-03-02,9,33,59.818047
2018-03-03,9,33,62.522457
2018-03-04,9,33,64.28259
2018-03-05,9,33,44.813885
2018-03-06,9,33,49.489048
2018-03-07,9,33,49.36563
2018-03-08,9,33,52.20861
2018-03-09,9,33,55.306026
2018-03-10,9,33,58.366142
2018-03-11,9,33,61.026493
2018-03-12,9,33,41.66703
2018-03-13,9,33,47.101368
2018-03-14,9,33,47.60449
2018-03-15,9,33,50.11079
2018-03-16,9,33,53.270687
2018-03-17,9,33,56.154293
2018-03-18,9,33,59.219246
2018-03-19,9,33,40.555107
2018-03-20,9,33,45.863487
2018-03-21,9,33,46.22195
2018-03-22,9,33,49.364395
2018-03-23,9,33,52.41099
2018-03-24,9,33,55.236103
2018-03-25,9,33,58.155933
2018-03-26,9,33,39.605568
2018-03-27,9,33,44.853004
2018-03-28,9,33,45.224304
2018-03-29,9,33,48.188267
2018-03-30,9,33,51.42427
2018-03-31,9,33,54.07595
2018-01-01,9,34,16.758745
2018-01-02,9,34,41.525845
2018-01-03,9,34,41.810883
2018-01-04,9,34,45.182068
2018-01-05,9,34,47.937626
2018-01-06,9,34,51.337257
2018-01-07,9,34,53.701183
2018-01-08,9,34,36.454067
2018-01-09,9,34,41.921124
2018-01-10,9,34,41.68714
2018-01-11,9,34,45.417915
2018-01-12,9,34,48.01216
2018-01-13,9,34,50.747326
2018-01-14,9,34,53.960625
2018-01-15,9,34,36.92914
2018-01-16,9,34,42.601425
2018-01-17,9,34,41.757347
2018-01-18,9,34,45.91036
2018-01-19,9,34,48.623684
2018-01-20,9,34,51.834717
2018-01-21,9,34,54.293427
2018-01-22,9,34,37.311707
2018-01-23,9,34,42.708588
2018-01-24,9,34,42.361446
2018-01-25,9,34,46.345184
2018-01-26,9,34,49.24651
2018-01-27,9,34,52.22018
2018-01-28,9,34,55.164783
2018-01-29,9,34,37.87012
2018-01-30,9,34,43.56988
2018-01-31,9,34,44.50692
2018-02-01,9,34,52.45311
2018-02-02,9,34,55.673794
2018-02-03,9,34,58.56409
2018-02-04,9,34,61.055622
2018-02-05,9,34,42.4583
2018-02-06,9,34,46.945457
2018-02-07,9,34,47.159435
2018-02-08,9,34,50.13602
2018-02-09,9,34,53.37116
2018-02-10,9,34,56.49106
2018-02-11,9,34,59.482327
2018-02-12,9,34,40.424812
2018-02-13,9,34,45.670547
2018-02-14,9,34,46.157352
2018-02-15,9,34,48.999264
2018-02-16,9,34,52.289173
2018-02-17,9,34,55.300995
2018-02-18,9,34,58.44945
2018-02-19,9,34,39.807377
2018-02-20,9,34,45.012592
2018-02-21,9,34,45.406647
2018-02-22,9,34,48.573444
2018-02-23,9,34,51.789005
2018-02-24,9,34,54.73895
2018-02-25,9,34,57.964993
2018-02-26,9,34,39.358456
2018-02-27,9,34,44.49842
2018-02-28,9,34,44.859512
2018-03-01,9,34,56.706203
2018-03-02,9,34,59.818047
2018-03-03,9,34,62.522457
2018-03-04,9,34,64.28259
2018-03-05,9,34,44.813885
2018-03-06,9,34,49.489048
2018-03-07,9,34,49.36563
2018-03-08,9,34,52.20861
2018-03-09,9,34,55.306026
2018-03-10,9,34,58.366142
2018-03-11,9,34,61.026493
2018-03-12,9,34,41.66703
2018-03-13,9,34,47.101368
2018-03-14,9,34,47.60449
2018-03-15,9,34,50.11079
2018-03-16,9,34,53.270687
2018-03-17,9,34,56.154293
2018-03-18,9,34,59.219246
2018-03-19,9,34,40.555107
2018-03-20,9,34,45.863487
2018-03-21,9,34,46.22195
2018-03-22,9,34,49.364395
2018-03-23,9,34,52.41099
2018-03-24,9,34,55.236103
2018-03-25,9,34,58.155933
2018-03-26,9,34,39.605568
2018-03-27,9,34,44.853004
2018-03-28,9,34,45.224304
2018-03-29,9,34,48.188267
2018-03-30,9,34,51.42427
2018-03-31,9,34,54.07595
2018-01-01,9,35,45.70755
2018-01-02,9,35,42.759697
2018-01-03,9,35,42.430023
2018-01-04,9,35,45.33806
2018-01-05,9,35,49.8826
2018-01-06,9,35,52.359917
2018-01-07,9,35,55.76986
2018-01-08,9,35,38.359722
2018-01-09,9,35,43.87135
2018-01-10,9,35,44.041626
2018-01-11,9,35,46.501297
2018-01-12,9,35,50.135418
2018-01-13,9,35,53.09237
2018-01-14,9,35,55.784363
2018-01-15,9,35,38.896587
2018-01-16,9,35,44.245697
2018-01-17,9,35,44.326733
2018-01-18,9,35,47.336494
2018-01-19,9,35,50.81182
2018-01-20,9,35,53.887638
2018-01-21,9,35,57.366478
2018-01-22,9,35,39.07989
2018-01-23,9,35,44.368176
2018-01-24,9,35,44.678444
2018-01-25,9,35,48.125275
2018-01-26,9,35,51.075863
2018-01-27,9,35,54.444695
2018-01-28,9,35,57.722057
2018-01-29,9,35,38.816242
2018-01-30,9,35,44.261005
2018-01-31,9,35,44.50692
2018-02-01,9,35,52.45311
2018-02-02,9,35,55.673794
2018-02-03,9,35,58.56409
2018-02-04,9,35,61.055622
2018-02-05,9,35,42.4583
2018-02-06,9,35,46.945457
2018-02-07,9,35,47.159435
2018-02-08,9,35,50.13602
2018-02-09,9,35,53.37116
2018-02-10,9,35,56.49106
2018-02-11,9,35,59.482327
2018-02-12,9,35,40.424812
2018-02-13,9,35,45.670547
2018-02-14,9,35,46.157352
2018-02-15,9,35,48.999264
2018-02-16,9,35,52.289173
2018-02-17,9,35,55.300995
2018-02-18,9,35,58.44945
2018-02-19,9,35,39.807377
2018-02-20,9,35,45.012592
2018-02-21,9,35,45.406647
2018-02-22,9,35,48.573444
2018-02-23,9,35,51.789005
2018-02-24,9,35,54.73895
2018-02-25,9,35,57.964993
2018-02-26,9,35,39.358456
2018-02-27,9,35,44.49842
2018-02-28,9,35,44.859512
2018-03-01,9,35,56.706203
2018-03-02,9,35,59.818047
2018-03-03,9,35,62.522457
2018-03-04,9,35,64.28259
2018-03-05,9,35,44.813885
2018-03-06,9,35,49.489048
2018-03-07,9,35,49.36563
2018-03-08,9,35,52.20861
2018-03-09,9,35,55.306026
2018-03-10,9,35,58.366142
2018-03-11,9,35,61.026493
2018-03-12,9,35,41.66703
2018-03-13,9,35,47.101368
2018-03-14,9,35,47.60449
2018-03-15,9,35,50.11079
2018-03-16,9,35,53.270687
2018-03-17,9,35,56.154293
2018-03-18,9,35,59.219246
2018-03-19,9,35,40.555107
2018-03-20,9,35,45.863487
2018-03-21,9,35,46.22195
2018-03-22,9,35,49.364395
2018-03-23,9,35,52.41099
2018-03-24,9,35,55.236103
2018-03-25,9,35,58.155933
2018-03-26,9,35,39.605568
2018-03-27,9,35,44.853004
2018-03-28,9,35,45.224304
2018-03-29,9,35,48.188267
2018-03-30,9,35,51.42427
2018-03-31,9,35,54.07595
2018-01-01,9,36,49.58978
2018-01-02,9,36,42.089516
2018-01-03,9,36,42.571114
2018-01-04,9,36,45.260094
2018-01-05,9,36,49.988483
2018-01-06,9,36,53.003666
2018-01-07,9,36,55.555435
2018-01-08,9,36,38.72935
2018-01-09,9,36,43.9465
2018-01-10,9,36,44.225403
2018-01-11,9,36,46.506344
2018-01-12,9,36,49.79378
2018-01-13,9,36,52.875744
2018-01-14,9,36,56.933834
2018-01-15,9,36,38.74092
2018-01-16,9,36,44.154366
2018-01-17,9,36,44.34017
2018-01-18,9,36,47.538525
2018-01-19,9,36,50.763462
2018-01-20,9,36,54.013687
2018-01-21,9,36,57.7248
2018-01-22,9,36,38.87064
2018-01-23,9,36,44.449066
2018-01-24,9,36,44.82406
2018-01-25,9,36,48.00545
2018-01-26,9,36,51.48954
2018-01-27,9,36,54.491524
2018-01-28,9,36,57.677895
2018-01-29,9,36,38.856663
2018-01-30,9,36,44.831104
2018-01-31,9,36,44.50692
2018-02-01,9,36,52.45311
2018-02-02,9,36,55.673794
2018-02-03,9,36,58.56409
2018-02-04,9,36,61.055622
2018-02-05,9,36,42.4583
2018-02-06,9,36,46.945457
2018-02-07,9,36,47.159435
2018-02-08,9,36,50.13602
2018-02-09,9,36,53.37116
2018-02-10,9,36,56.49106
2018-02-11,9,36,59.482327
2018-02-12,9,36,40.424812
2018-02-13,9,36,45.670547
2018-02-14,9,36,46.157352
2018-02-15,9,36,48.999264
2018-02-16,9,36,52.289173
2018-02-17,9,36,55.300995
2018-02-18,9,36,58.44945
2018-02-19,9,36,39.807377
2018-02-20,9,36,45.012592
2018-02-21,9,36,45.406647
2018-02-22,9,36,48.573444
2018-02-23,9,36,51.789005
2018-02-24,9,36,54.73895
2018-02-25,9,36,57.964993
2018-02-26,9,36,39.358456
2018-02-27,9,36,44.49842
2018-02-28,9,36,44.859512
2018-03-01,9,36,56.706203
2018-03-02,9,36,59.818047
2018-03-03,9,36,62.522457
2018-03-04,9,36,64.28259
2018-03-05,9,36,44.813885
2018-03-06,9,36,49.489048
2018-03-07,9,36,49.36563
2018-03-08,9,36,52.20861
2018-03-09,9,36,55.306026
2018-03-10,9,36,58.366142
2018-03-11,9,36,61.026493
2018-03-12,9,36,41.66703
2018-03-13,9,36,47.101368
2018-03-14,9,36,47.60449
2018-03-15,9,36,50.11079
2018-03-16,9,36,53.270687
2018-03-17,9,36,56.154293
2018-03-18,9,36,59.219246
2018-03-19,9,36,40.555107
2018-03-20,9,36,45.863487
2018-03-21,9,36,46.22195
2018-03-22,9,36,49.364395
2018-03-23,9,36,52.41099
2018-03-24,9,36,55.236103
2018-03-25,9,36,58.155933
2018-03-26,9,36,39.605568
2018-03-27,9,36,44.853004
2018-03-28,9,36,45.224304
2018-03-29,9,36,48.188267
2018-03-30,9,36,51.42427
2018-03-31,9,36,54.07595
2018-01-01,9,37,19.79498
2018-01-02,9,37,41.521984
2018-01-03,9,37,41.7019
2018-01-04,9,37,45.15002
2018-01-05,9,37,47.914803
2018-01-06,9,37,50.942104
2018-01-07,9,37,54.211296
2018-01-08,9,37,36.55979
2018-01-09,9,37,42.05273
2018-01-10,9,37,41.640034
2018-01-11,9,37,45.483337
2018-01-12,9,37,47.642567
2018-01-13,9,37,50.97576
2018-01-14,9,37,54.362408
2018-01-15,9,37,37.076862
2018-01-16,9,37,42.657158
2018-01-17,9,37,42.86614
2018-01-18,9,37,45.566177
2018-01-19,9,37,48.48962
2018-01-20,9,37,51.89923
2018-01-21,9,37,55.199993
2018-01-22,9,37,37.519077
2018-01-23,9,37,42.98039
2018-01-24,9,37,43.04642
2018-01-25,9,37,46.589336
2018-01-26,9,37,49.43222
2018-01-27,9,37,52.595165
2018-01-28,9,37,55.752533
2018-01-29,9,37,38.30259
2018-01-30,9,37,43.727493
2018-01-31,9,37,44.50692
2018-02-01,9,37,52.45311
2018-02-02,9,37,55.673794
2018-02-03,9,37,58.56409
2018-02-04,9,37,61.055622
2018-02-05,9,37,42.4583
2018-02-06,9,37,46.945457
2018-02-07,9,37,47.159435
2018-02-08,9,37,50.13602
2018-02-09,9,37,53.37116
2018-02-10,9,37,56.49106
2018-02-11,9,37,59.482327
2018-02-12,9,37,40.424812
2018-02-13,9,37,45.670547
2018-02-14,9,37,46.157352
2018-02-15,9,37,48.999264
2018-02-16,9,37,52.289173
2018-02-17,9,37,55.300995
2018-02-18,9,37,58.44945
2018-02-19,9,37,39.807377
2018-02-20,9,37,45.012592
2018-02-21,9,37,45.406647
2018-02-22,9,37,48.573444
2018-02-23,9,37,51.789005
2018-02-24,9,37,54.73895
2018-02-25,9,37,57.964993
2018-02-26,9,37,39.358456
2018-02-27,9,37,44.49842
2018-02-28,9,37,44.859512
2018-03-01,9,37,56.706203
2018-03-02,9,37,59.818047
2018-03-03,9,37,62.522457
2018-03-04,9,37,64.28259
2018-03-05,9,37,44.813885
2018-03-06,9,37,49.489048
2018-03-07,9,37,49.36563
2018-03-08,9,37,52.20861
2018-03-09,9,37,55.306026
2018-03-10,9,37,58.366142
2018-03-11,9,37,61.026493
2018-03-12,9,37,41.66703
2018-03-13,9,37,47.101368
2018-03-14,9,37,47.60449
2018-03-15,9,37,50.11079
2018-03-16,9,37,53.270687
2018-03-17,9,37,56.154293
2018-03-18,9,37,59.219246
2018-03-19,9,37,40.555107
2018-03-20,9,37,45.863487
2018-03-21,9,37,46.22195
2018-03-22,9,37,49.364395
2018-03-23,9,37,52.41099
2018-03-24,9,37,55.236103
2018-03-25,9,37,58.155933
2018-03-26,9,37,39.605568
2018-03-27,9,37,44.853004
2018-03-28,9,37,45.224304
2018-03-29,9,37,48.188267
2018-03-30,9,37,51.42427
2018-03-31,9,37,54.07595
2018-01-01,9,38,54.235054
2018-01-02,9,38,42.83554
2018-01-03,9,38,43.104088
2018-01-04,9,38,44.39146
2018-01-05,9,38,48.62979
2018-01-06,9,38,52.418716
2018-01-07,9,38,55.555344
2018-01-08,9,38,38.72386
2018-01-09,9,38,43.72832
2018-01-10,9,38,44.200047
2018-01-11,9,38,47.188206
2018-01-12,9,38,49.73344
2018-01-13,9,38,52.99816
2018-01-14,9,38,56.91601
2018-01-15,9,38,38.852463
2018-01-16,9,38,43.903408
2018-01-17,9,38,44.582603
2018-01-18,9,38,47.59656
2018-01-19,9,38,50.96301
2018-01-20,9,38,54.20602
2018-01-21,9,38,57.406475
2018-01-22,9,38,38.97265
2018-01-23,9,38,44.445168
2018-01-24,9,38,44.79848
2018-01-25,9,38,48.26114
2018-01-26,9,38,51.45571
2018-01-27,9,38,54.401344
2018-01-28,9,38,57.954144
2018-01-29,9,38,39.11428
2018-01-30,9,38,44.831104
2018-01-31,9,38,44.50692
2018-02-01,9,38,52.45311
2018-02-02,9,38,55.673794
2018-02-03,9,38,58.56409
2018-02-04,9,38,61.055622
2018-02-05,9,38,42.4583
2018-02-06,9,38,46.945457
2018-02-07,9,38,47.159435
2018-02-08,9,38,50.13602
2018-02-09,9,38,53.37116
2018-02-10,9,38,56.49106
2018-02-11,9,38,59.482327
2018-02-12,9,38,40.424812
2018-02-13,9,38,45.670547
2018-02-14,9,38,46.157352
2018-02-15,9,38,48.999264
2018-02-16,9,38,52.289173
2018-02-17,9,38,55.300995
2018-02-18,9,38,58.44945
2018-02-19,9,38,39.807377
2018-02-20,9,38,45.012592
2018-02-21,9,38,45.406647
2018-02-22,9,38,48.573444
2018-02-23,9,38,51.789005
2018-02-24,9,38,54.73895
2018-02-25,9,38,57.964993
2018-02-26,9,38,39.358456
2018-02-27,9,38,44.49842
2018-02-28,9,38,44.859512
2018-03-01,9,38,56.706203
2018-03-02,9,38,59.818047
2018-03-03,9,38,62.522457
2018-03-04,9,38,64.28259
2018-03-05,9,38,44.813885
2018-03-06,9,38,49.489048
2018-03-07,9,38,49.36563
2018-03-08,9,38,52.20861
2018-03-09,9,38,55.306026
2018-03-10,9,38,58.366142
2018-03-11,9,38,61.026493
2018-03-12,9,38,41.66703
2018-03-13,9,38,47.101368
2018-03-14,9,38,47.60449
2018-03-15,9,38,50.11079
2018-03-16,9,38,53.270687
2018-03-17,9,38,56.154293
2018-03-18,9,38,59.219246
2018-03-19,9,38,40.555107
2018-03-20,9,38,45.863487
2018-03-21,9,38,46.22195
2018-03-22,9,38,49.364395
2018-03-23,9,38,52.41099
2018-03-24,9,38,55.236103
2018-03-25,9,38,58.155933
2018-03-26,9,38,39.605568
2018-03-27,9,38,44.853004
2018-03-28,9,38,45.224304
2018-03-29,9,38,48.188267
2018-03-30,9,38,51.42427
2018-03-31,9,38,54.07595
2018-01-01,9,39,29.863447
2018-01-02,9,39,42.00289
2018-01-03,9,39,41.459526
2018-01-04,9,39,45.698494
2018-01-05,9,39,48.19127
2018-01-06,9,39,52.400024
2018-01-07,9,39,55.814835
2018-01-08,9,39,36.50686
2018-01-09,9,39,42.454338
2018-01-10,9,39,42.56153
2018-01-11,9,39,46.587635
2018-01-12,9,39,48.214355
2018-01-13,9,39,53.01771
2018-01-14,9,39,55.441776
2018-01-15,9,39,38.303783
2018-01-16,9,39,43.29884
2018-01-17,9,39,43.492176
2018-01-18,9,39,46.725945
2018-01-19,9,39,49.572567
2018-01-20,9,39,53.113373
2018-01-21,9,39,55.605217
2018-01-22,9,39,38.030945
2018-01-23,9,39,43.01938
2018-01-24,9,39,43.309334
2018-01-25,9,39,46.982037
